15 42 0.00836397
15 43 0.00671411
15 44 0.01066761
15 45 0.01250307
15 46 0.00797152
15 47 0.00693185
15 48 0.00832764
15 49 0.00693732
15 50 0.00498891
15 51 0.00669186
15 52 0.00606997
15 53 0.00475853
15 54 0.00611606
15 55 0.00587949
15 56 0.00461445
15 57 0.00480381
15 58 0.00493282
15 59 0.00330152
15 60 0.00228942
15 61 0.00338282
15 62 0.00381773
15 63 0.00344169
15 64 0.00430486
15 65 0.00404870
16 16 1.00000000
16 17 0.92217362
16 18 0.42720900
16 19 0.25587468
16 20 0.16989219
16 21 0.14481013
16 22 0.14969821
16 23 0.14941459
16 24 0.14789929
16 25 0.15924890
16 26 0.13276277
16 27 0.09501195
16 28 0.07286802
16 29 0.05739654
16 30 0.06098759
16 31 0.06695083
16 32 0.07173664
16 33 0.06282043
16 34 0.04301946
16 35 0.02781661
16 36 0.01924269
16 37 0.01167698
16 38 0.00718827
16 39 0.00824093
16 40 0.00824727
16 41 0.00918078
16 42 0.00967553
16 43 0.00854438
16 44 0.01159432
16 45 0.01174840
16 46 0.00757860
16 47 0.00651349
16 48 0.00704290
16 49 0.00623455
16 50 0.00554906
16 51 0.00563355
16 52 0.00503498
16 53 0.00565075
16 54 0.00587384
16 55 0.00533226
16 56 0.00412975
16 57 0.00445313
16 58 0.00447980
16 59 0.00288609
16 60 0.00297889
16 61 0.00305761
16 62 0.00284691
16 63 0.00295201
16 64 0.00315428
16 65 0.00292434
17 17 1.00000000
17 18 0.93648303
17 19 0.34854155
17 20 0.18837060
17 21 0.16704086
17 22 0.16183403
17 23 0.15657873
17 24 0.15753844
17 25 0.16607965
17 26 0.13121473
17 27 0.08500562
17 28 0.06574222
17 29 0.05846895
17 30 0.06112158
17 31 0.06836578
17 32 0.06870532
17 33 0.05510862
17 34 0.03672772
17 35 0.02229120
17 36 0.01580297
17 37 0.00926679
17 38 0.00676391
17 39 0.00732770
17 40 0.00599199
17 41 0.00751767
17 42 0.00857897
17 43 0.00892086
17 44 0.01096837
17 45 0.00887064
17 46 0.00606993
17 47 0.00721961
17 48 0.00791013
17 49 0.00695752
17 50 0.00576805
17 51 0.00539699
17 52 0.00542751
17 53 0.00572711
17 54 0.00492788
17 55 0.00416936
17 56 0.00419981
17 57 0.00473254
17 58 0.00428516
17 59 0.00240395
17 60 0.00256422
17 61 0.00289107
17 62 0.00379635
17 63 0.00432901
17 64 0.00369451
17 65 0.00417215
18 18 1.00000000
18 19 0.82210740
18 20 0.28734882
18 21 0.21451384
18 22 0.19610062
18 23 0.19239114
18 24 0.18844158
18 25 0.21065217
18 26 0.17298340
18 27 0.10898039
18 28 0.08329217
18 29 0.06405628
18 30 0.06074344
18 31 0.06670186
18 32 0.07332465
18 33 0.06273042
18 34 0.04010419
18 35 0.02488662
18 36 0.01604250
18 37 0.00898177
18 38 0.00703670
18 39 0.00848076
18 40 0.00687605
18 41 0.00683543
18 42 0.00829752
18 43 0.00774597
18 44 0.00709243
18 45 0.00795886
18 46 0.00684181
18 47 0.00607575
18 48 0.00790306
18 49 0.00796624
18 50 0.00567111
18 51 0.00453115
18 52 0.00583056
18 53 0.00543691
18 54 0.00349560
18 55 0.00331941
18 56 0.00423328
18 57 0.00515239
18 58 0.00438957
18 59 0.00391106
18 60 0.00316676
18 61 0.00236204
18 62 0.00434339
18 63 0.00474481
18 64 0.00358854
18 65 0.00386010
19 19 1.00000000
19 20 0.86358705
19 21 0.40224822
19 22 0.28233176
19 23 0.24077667
19 24 0.22896398
19 25 0.23932577
19 26 0.18080215
19 27 0.11638002
19 28 0.09407427
19 29 0.06863914
19 30 0.06331368
19 31 0.06918848
19 32 0.07537794
19 33 0.06623580
19 34 0.04192210
